source_id,l,b,distance,X,Y,Z,Vzprime,R,pm_b,pm_l
UBC_113,32.583,-2.736,2.487,2.0931877642351977,1.3377745576471487,-0.11871461428618392,-1.7808154212325664,6.388792847057391,-0.6774112542716713,-0.2286023546257503
UBC_114,34.205,-3.367,1.517,1.2524411066479735,0.851317880652551,-0.08909556069097638,10.268565462304608,7.138752026451429,0.4527384034257761,-2.3383335289920026
UBC_118,41.551,4.643,1.512,1.1278155993226768,0.9995979735819454,0.12239182338125895,-4.6280969866922375,7.280695438584054,-1.693107728842469,-3.883613747369057
UBC_119,43.96,-2.999,1.659,1.192553534063912,1.1500276413859516,-0.08679644103238299,7.631571383878214,7.239614389808292,0.08596274711300378,-2.7126438500116787
UBC_12,231.616,16.244,0.461,-0.27482092726841995,-0.34693674760026355,0.12895482512593395,4.035560982357051,8.62134228595084,-4.913310177226623,-7.863278062828785
UBC_120,45.305,4.928,1.148,0.8044412063268918,0.8130516112747366,0.09861758132382893,5.019366995647065,7.578936713471864,-0.362118033189146,1.7926556807079215
UBC_121,47.096,0.59,1.607,1.0939425721964708,1.177057688059306,0.016547696543206942,3.7437287840121685,7.3409446434014765,-0.4656108633450649,-3.545684101205873
UBC_122,49.302,2.556,2.671,1.7399513956271078,2.0230229049313313,0.11911543710447456,-4.019583506903603,6.902730365992129,-0.9533678951643177,-3.0345574267578557
UBC_123,54.261,-1.332,2.371,1.3845123095614331,1.9239878342933392,-0.05511553655341341,1.7246662659822727,7.21681941507948,-0.4704470466945285,-5.150020328973602
UBC_124,55.523,-1.948,2.621,1.4828262363249571,2.1593818186607363,-0.08909424256648367,-5.013577157491284,7.189380354207166,-0.9549697561319013,-5.508092432720421
UBC_125,56.088,5.279,1.332,0.739995946795601,1.1007321087711979,0.12255149602018266,1.550141514574898,7.678868540711233,-0.8487371387460145,-4.123443550301139
UBC_126,56.214,-1.103,2.482,1.3799660092679036,2.0624586385754973,-0.04777798705651825,0.6150836610462351,7.259298954598058,-0.5483196158438924,-4.735108247862426
UBC_129,63.625,-1.097,1.208,0.5365487109483792,1.0820556716373895,-0.023127270061962576,-0.7493879466651605,7.878147590318108,-1.42374710448343,-4.209228117280777
UBC_13,218.116,17.666,0.629,-0.47153635136359207,-0.3699443908413155,0.1908811861483437,-6.942382316043856,8.818635884491766,-7.400968367224602,-2.559212756208465
UBC_130,64.012,0.179,2.308,1.0113212175369735,2.0746184730238264,0.007210502521113386,-5.842879037454459,7.616602729595588,-1.1968178855269558,-6.1046020184910015
UBC_132,65.422,-0.223,2.942,1.2236617164944035,2.6754222795245823,-0.011450482909282139,-5.12492978048982,7.602638348150673,-0.8871618670339222,-5.097661117824734
UBC_133,67.446,-3.554,1.589,0.6082951639302547,1.4646486016605633,-0.09850088711246878,-4.768414819649989,7.869481253361296,-1.6520118999439728,-4.517625599855943
UBC_134,67.896,0.826,2.37,0.8917120539000619,2.195582331301215,0.03416572781777596,-7.213119135456935,7.765005615958695,-1.2823588244140187,-6.235232069732716
UBC_135,70.177,2.136,4.263,1.44464499151274,4.007608300422789,0.15888881789429712,-0.7550975423735381,7.974910151098726,-0.3773602819659142,-7.324465375565421
UBC_136,71.336,-1.77,1.365,0.43661588507162574,1.2925997129792703,-0.04216132047668552,-4.039164586690349,8.00848152690299,-1.796048768372194,-2.7293813801893005
UBC_137,72.026,2.017,2.438,0.7518651315933779,2.317580560161868,0.08580789211646041,5.908521210580689,7.933858850180114,-0.09012316860347944,-4.689818930548222
UBC_139,73.167,1.197,2.095,0.6065442209227471,2.0047977151846808,0.04376470189963731,-2.097005179582877,7.988911275901319,-0.919938422725059,-5.231604179772132
UBC_14,41.734,-8.829,0.752,0.5545254809194009,0.4946547632869345,-0.11542147738548492,4.6309435975135536,7.8015043317544945,-1.1090591315351541,-1.7915795927475766
UBC_141,78.353,-5.916,1.315,0.2640603145242519,1.281064751871504,-0.1355374571679922,15.195877557107636,8.177304565612344,1.0190040913407998,-0.3758334727261894
UBC_143,80.292,8.352,1.243,0.2073803590077327,1.2122061708498004,0.18055099533978974,-2.598180880745819,8.221844716713617,-1.2563710360670712,-8.38458011861418
UBC_146,84.807,3.267,2.515,0.22726516911545305,2.500606593541022,0.14332736973133212,13.327796695234639,8.488889486464117,0.620254133066521,-5.8905957530756
UBC_147,84.896,4.262,2.129,0.18888021905690247,2.11469405729768,0.15822164074061887,4.359414142497657,8.420428008375563,-0.12888545760938255,-5.860927941572984
UBC_148,84.971,3.084,2.419,0.21174220360363422,2.406198003978454,0.13014211908069628,2.652891295820673,8.476484337452348,-0.292947383341871,-3.844312550831334
UBC_149,86.042,1.704,2.414,0.16655329618775783,2.4071774757087647,0.0717827676089465,0.4747278424452187,8.520281631800394,-0.5295796953142174,-2.051944757146464
UBC_150,86.439,-11.552,0.871,0.05300294689268134,0.8517088325286521,-0.17442401810621253,1.6630871625000774,8.331167424122983,-2.2186534285110007,-7.5811873262461695
UBC_151,86.639,2.493,1.683,0.09857576221753217,1.6785149965713535,0.0732060069670992,13.304792934119366,8.410341434996576,0.8711504505157042,-2.6837715782442744
UBC_152,87.654,1.196,1.367,0.05594464978558529,1.365556672937649,0.028532872812825415,2.0592322775871854,8.395716030203513,-0.7361881569257612,-1.700361954952314
UBC_153,87.668,-0.515,3.391,0.1379737789832299,3.3880548197818285,-0.030479408984781943,1.187372100881021,8.874289262695372,-0.3958197094642626,-8.058874176270868
UBC_154,88.124,-0.908,3.323,0.10876968617007596,3.3208018377304955,-0.05265933598606327,-5.360924671898157,8.875974381862989,-0.8340597302338548,-4.294462112133917
UBC_155,91.481,1.06,1.593,-0.04116473352239117,1.5921953965258688,0.029469597639405966,1.5081156007965761,8.530923092100856,-0.7033093701982166,-4.933778474609919
UBC_156,92.289,-1.183,2.343,-0.09355953340229817,2.340631401423603,-0.0483730554432507,1.717443711133905,8.75244768275359,-0.5523783772947767,-5.741235599780904
UBC_157,96.124,-3.701,1.151,-0.12253321821074467,1.1420449459495885,-0.07429673313490275,0.22256273867390086,8.53944004030287,-1.5513510942574507,1.4792073552698253
UBC_158,96.335,1.226,2.169,-0.23927569770602175,2.1552619413008847,0.04640814568114744,3.079657620516842,8.845662408750846,-0.3415437772451087,-3.79785576615485
UBC_159,96.44,-16.166,0.472,-0.05084748721215977,0.450476061128721,-0.1314148168775793,5.354820957440933,8.403311378476126,-3.1170477377624395,-4.101076839119796
UBC_160,96.659,-2.043,1.913,-0.22169025741915058,1.8988869053589539,-0.06819752919185504,-0.374163011161349,8.769908378514032,-0.9529735308556707,-3.98377958178291
UBC_162,97.69,-0.808,2.268,-0.3034583257794403,2.247379280493236,-0.03198286529666122,-2.222826942673424,8.930904587481592,-0.9238513415934209,-6.0151474186592635
UBC_163,100.774,0.189,1.527,-0.2854491332149194,1.5000740878007799,0.0050370630729487335,-3.1276921281105654,8.754856405467653,-1.4214013755096389,-3.490240889970679
UBC_166,101.54,-2.103,3.132,-0.6261410329263853,3.066620592491757,-0.11493196870008218,2.22981578150785,9.476372037017981,-0.4479992072277192,-4.6699403602247065
UBC_167,102.559,7.355,0.931,-0.20077544352063975,0.9012466334980616,0.11918354010957881,0.5536092318844164,8.587765951780218,-0.8625719817274573,-3.5646230512747743
UBC_168,102.564,1.207,0.928,-0.20182303645717373,0.9055767727614483,0.019547916247529884,8.08724513226123,8.589583841104446,0.29657081395106966,2.4092220561959143
UBC_169,103.592,-8.793,1.347,-0.3128332726049943,1.2938878285132103,-0.20590929674061392,3.591183083240125,8.74965123463426,-1.1929351343881127,-5.104886870691569
UBC_172,106.219,-4.673,2.467,-0.6867662860511606,2.360941906156709,-0.20098363550313,3.968406960741477,9.330991848328564,-0.5545751223140073,-2.087605093124276
